transaction_id,policy_id,transaction_date,premium_amount,ceded_premium_amount,net_premium_amount,commission_paid
9ed57a9b-097a-4be5-bd2d-f84adbc877c7,POL35941175,2018-08-01,6024.59,1947.63,4076.96,163.62
3a6daf1f-5b0b-4d94-8f6a-432b288bc7a1,POL60390056,2018-08-17,8193.43,2391.36,5802.07,754.48
e9f10647-852a-415d-bfa7-81635b8163f5,POL34678376,2022-10-28,6517.38,2769.23,3748.15,99.83
6772adb2-126b-4f5d-ab5f-07e985bec6ae,POL51765471,2025-11-01,4316.24,1264.22,3052.0199999999995,403.76
21a66af0-9811-4d19-9d4c-ba02cc940a03,POL59456409,2019-12-03,6431.51,822.1,5609.41,524.76
633001bb-ed03-4c12-9369-fbd8e0903535,POL05051640,2021-09-29,6303.55,1995.01,4308.54,408.07
8418e555-f2d7-4b6b-b51a-b220691158d7,POL33097174,2020-04-21,3917.31,1818.93,2098.38,230.25
642e452f-f332-48b4-9c41-4f904e52e59e,POL76808182,2025-01-05,7865.79,3758.73,4107.0599999999995,136.78
81edf619-ea19-4a19-bbc0-5421ba4d1fa3,POL79633030,2021-07-29,3230.0,867.29,2362.71,127.89
c2390345-782b-4509-b2eb-64a492c0a69d,POL80681977,2019-06-07,2679.92,1015.51,1664.41,188.43
4b2c4253-2677-47ec-8160-b74f393d4bec,POL55277488,2025-02-11,7917.77,3487.22,4430.550000000001,327.79
811ca481-fdf1-43cb-9b98-505e27142e45,POL82093250,2020-01-17,785.78,242.94,542.8399999999999,64.36
aa5b898e-1d43-40ad-93c9-c6d40901b93b,POL09182835,2025-09-20,1288.4,529.48,758.9200000000001,46.78
f276dfd0-287e-42cd-a371-720514e0e23f,POL41602784,2024-04-22,3235.91,962.72,2273.1899999999996,182.94
3a79d479-9e4f-4304-9e93-628c9e866632,POL93439613,2025-11-13,995.31,361.77,633.54,15.73
121f3a70-77a4-4fb5-b006-7f0f834d6833,POL08950221,2024-11-16,7003.56,3297.79,3705.7700000000004,185.42
ab57e607-a7e7-4f76-af27-e92599fe6970,POL82336801,2023-12-17,2042.55,400.08,1642.47,151.76
b142d6bd-bed9-4b00-a468-2a7168cbced0,POL08447562,2025-06-26,4527.4,1938.23,2589.1699999999996,259.21
e0cf4f56-32c7-4f25-a855-41853e2d4027,POL00836171,2020-10-24,5913.36,2083.87,3829.49,229.23
faf66530-122a-4567-9397-a994a8c4f786,POL16193821,2019-09-20,1886.51,333.15,1553.3600000000001,149.46
b65c4074-d97f-43b0-914e-dd3ad1c1d99a,POL76047552,2024-06-01,5015.64,1295.28,3720.3600000000006,139.49
be1731d4-22d7-448a-9109-db655c366a38,POL57479095,2023-07-23,2558.58,631.39,1927.19,148.61
b2e27966-889e-4a8e-819c-558383c95288,POL27620338,2023-11-16,7383.49,1875.98,5507.51,618.28
711f1acc-b9a3-4863-8372-d02797e536b1,POL37952159,2025-07-18,4585.7,1119.55,3466.1499999999996,66.42
870fdab1-63f3-4fe4-8140-51c057c13f32,POL60942464,2025-04-13,2399.96,263.39,2136.57,45.95
c99311b6-5b50-49d8-8d5e-b7078acb83a1,POL05702373,2023-02-10,6706.96,1699.91,5007.05,358.65
301d2415-64ad-4a4e-8408-ee9fb0176970,POL18506550,2025-12-11,4855.79,2035.02,2820.77,323.25
1db60253-cd54-4805-91d1-6a5f7f673d7f,POL96686272,2018-09-12,6815.75,825.1,5990.65,75.52
b8b98abf-373d-4931-bc24-81346064909b,POL13498533,2024-09-12,4906.12,1312.64,3593.4799999999996,398.0
e14b9be9-cf50-43b9-bd50-435fedd2739a,POL29826283,2022-01-08,9684.0,2968.19,6715.8099999999995,703.63
759f605b-15d1-4d97-ac6a-3487165549f2,POL86559278,2020-04-27,6407.18,1942.95,4464.2300000000005,384.87
dec8d9ff-7399-4fac-9df8-a453118236be,POL26005806,2020-02-25,9031.32,3136.99,5894.33,93.72
5f337dba-775d-4bdb-874f-63fe1dbdc680,POL70790255,2019-12-11,9332.66,3037.29,6295.37,804.91
aede206f-a006-42fa-a051-75314b4f8dc5,POL74986118,2025-07-25,9648.01,3747.85,5900.16,200.21
8c71810b-bb6c-4705-946e-fd42c29ce643,POL06926555,2019-01-27,1356.32,641.14,715.18,17.09
7233123d-f044-450d-8834-d76129a0c4f5,POL70651646,2023-06-06,4976.38,1442.01,3534.37,54.42
fd6f5176-0e33-460c-88f5-94a12e1078a3,POL34738031,2023-02-16,8554.19,2761.85,5792.34,689.89
b2f1c51d-ca30-48cc-bf43-998e88cc7de0,POL17624890,2021-09-01,1916.79,742.92,1173.87,137.86
d2ab24a6-8986-4557-8855-cc0350ddd412,POL37952159,2024-01-14,7929.03,941.21,6987.82,368.57
26ca8581-f2eb-485e-a0f9-d0b0c8eea7c4,POL36392877,2023-03-18,2835.74,1103.68,1732.0599999999997,235.88
05b7d1e1-d994-4e04-9d62-9d15f1b48e29,POL74379025,2022-08-03,507.8,96.61,411.19,15.5
1d6ec125-d634-4bc9-8f7d-72ab34ddfe82,POL08447562,2019-02-12,2570.08,691.74,1878.34,39.63
99f6f279-0fb3-4214-8271-39d72720f1a9,POL61606171,2018-02-15,8402.85,2406.09,5996.76,687.47
ac3eedf2-a25a-4306-bf94-b80c163e772f,POL42982789,2019-04-26,1186.21,262.32,923.8900000000001,108.28
cea1fb5f-935c-4dfe-bf00-08f5018e95e3,POL77364706,2024-10-27,5150.76,1400.94,3749.82,454.03
017f801b-195a-4e74-af8f-8a18991362d7,POL82984147,2024-10-23,8343.05,3375.73,4967.32,559.61
c50d46d0-18e1-4a52-aefc-556fcf9bfb7b,POL73840320,2018-02-11,1217.99,351.08,866.9100000000001,78.35
049e091a-0a2d-4eab-9867-38fab33c3d0f,POL02554563,2022-06-21,7231.63,2775.87,4455.76,81.3
29f5e376-db10-4b4d-9d78-cd43bfc583f3,POL57778140,2023-12-22,2968.98,686.23,2282.75,49.67
7ed20177-eb02-4046-b306-c676dd16d6c5,POL59456409,2024-02-05,3484.54,1542.17,1942.37,43.42
94cb4a1e-db6d-408d-aa48-0aeb3a5edd2a,POL74693276,2025-03-13,2212.91,261.54,1951.37,159.04
91cdb85e-36ae-4665-8b69-d1a6a075b1da,POL64771312,2025-07-04,7006.69,2919.58,4087.1099999999997,189.59
7bce5403-4b4e-45c8-8cac-43c25938cb5b,POL29881332,2020-10-21,6590.03,709.8,5880.23,134.28
d65037e1-c5df-4fa3-a35b-afa95832073e,POL67461037,2025-07-01,9510.33,4073.25,5437.08,350.14
e8bbc268-d573-4dd2-8f42-5ca3500d6e32,POL28260982,2018-06-11,2911.27,311.67,2599.6,209.45
9a9484a9-c917-4c68-a774-0b557f1798c9,POL46527562,2019-11-16,1081.44,136.07,945.3700000000001,31.51
82beaef4-c049-4f1f-822a-17905494ea6d,POL89227044,2021-10-28,1684.33,750.62,933.7099999999999,109.32
9034d5d2-ed08-4bff-980b-8204140c08a2,POL83864774,2023-09-09,9856.32,1637.56,8218.76,901.51
fc97de72-86d8-46b3-a53c-a42263c14ce0,POL49848331,2021-04-27,3009.33,992.39,2016.94,240.43
77349272-c9da-4d86-bbdb-24f35fbf7cbd,POL29369362,2022-09-14,5170.3,1094.8,4075.5,114.77
2937d33a-4b8c-4692-9e36-c3e60f538938,POL12153321,2019-06-14,1105.53,336.41,769.1199999999999,45.71
c05807d7-bc33-4a07-8757-66340e5026b2,POL52784384,2023-08-18,3548.02,1092.7,2455.3199999999997,342.73
e2f2b168-943f-4094-8ed9-7d06bd84b8f7,POL11805583,2020-09-05,1539.63,171.02,1368.6100000000001,123.9
5a001933-783a-4b51-a122-33c6fb3b095e,POL52449315,2023-05-30,2096.17,581.7,1514.47,148.01
8ded295c-c7ad-45d1-b96c-84176159a08d,POL85492615,2022-11-12,3712.28,746.29,2965.9900000000002,250.94
3192b4c5-9af3-4611-8692-dbb9e6b53369,POL49877077,2020-05-06,7340.11,2797.68,4542.43,545.67
fe946a0e-80f8-440f-9dd2-f3cd9ce34bea,POL56143114,2018-11-07,3312.94,614.03,2698.91,113.08
b903ab19-db09-49a3-a8ef-198bd5876c60,POL58084875,2019-01-14,7805.47,3496.56,4308.91,640.8
ad6ce325-3863-4da6-aaad-a8e43c9ef43d,POL61925719,2023-04-30,6635.89,2050.3,4585.59,125.64
997d2174-55b0-410f-9b72-18ab1bbb0383,POL10578443,2022-12-02,7900.82,3788.12,4112.7,124.23
589f8bf6-c7e7-4022-a46c-802ed9331827,POL32052378,2020-02-02,2374.39,606.72,1767.6699999999998,222.22
b8d423dd-54b6-4a5b-b563-394df0b5d474,POL48022538,2022-09-20,8710.33,3470.43,5239.9,198.32
e851e4c0-163c-437f-a68c-60077af90d21,POL41186291,2018-08-01,8842.44,4325.5,4516.9400000000005,882.97
729ad08e-39db-4dcf-a1cf-5d0f3800985a,POL70323394,2018-09-16,5346.55,1240.29,4106.26,268.02
0ea505da-b19b-40ef-8587-763db87ffa8d,POL86190720,2021-10-03,1800.17,698.3,1101.8700000000001,104.0
4d20ea5a-ea57-4e37-a963-5c91014e7f61,POL35369550,2019-03-14,3908.02,1498.74,2409.2799999999997,128.92
9ecbfb61-49b7-439d-bedb-b755c4f38585,POL83063571,2018-05-13,5706.76,2543.65,3163.11,160.63
02eaed68-c164-4b7c-88f3-09fea4be3526,POL00593506,2021-01-15,4095.45,614.6,3480.85,190.65
da994618-d057-4e38-b30a-495016d29a38,POL13863490,2021-10-04,682.62,313.7,368.92,6.89
82e5ee13-afd8-449a-8f07-e22d5283d6ab,POL76966969,2024-10-11,8915.59,3673.21,5242.38,325.9
7398bef7-399b-4187-93f5-ff31155eb6e7,POL37459614,2018-07-23,5141.73,1862.48,3279.2499999999995,304.31
4f454096-784a-4285-a7c9-b737f9bd005c,POL37186904,2025-10-21,1176.37,213.13,963.2399999999999,20.65
33e0e1cb-cda4-4e60-8390-5a53e9e0849b,POL82109233,2018-02-19,3450.06,722.03,2728.0299999999997,110.04
3e63b282-7829-4078-9d02-dbc63d6a423c,POL53134192,2024-03-31,9140.39,4062.76,5077.629999999999,693.55
d3a7fc79-93ae-4085-b97a-96b814e976d1,POL78506412,2019-04-17,907.08,91.5,815.58,28.8
63bdc6c4-889a-4a0c-bd92-058999368d57,POL22962722,2023-06-22,4979.31,1331.03,3648.2800000000007,310.61
06f863df-2243-4b04-914d-d8203148cdae,POL21703612,2025-08-02,6237.12,1142.8,5094.32,265.52
4f4f24e7-4c17-4b97-8871-f1a191c1d5bb,POL91438433,2020-10-21,3929.88,1943.97,1985.91,199.9
ef24c9cf-1565-49a3-aa15-d6ef9d659215,POL15297022,2025-06-21,6621.91,2082.07,4539.84,297.16
9de2a8bb-707e-49a6-897e-2dffe2d525c9,POL97279448,2023-04-01,9634.69,3258.34,6376.35,652.96
750497a1-c36b-4d62-9983-3355ed24fcd2,POL35889399,2022-05-26,5565.46,1204.57,4360.89,87.61
70a30996-1669-4985-9069-a79e6090a45c,POL60942464,2022-03-28,3214.36,623.56,2590.8,67.75
eeac2360-8686-432f-a9ad-290ce16b4593,POL28298445,2023-02-20,1974.4,284.65,1689.75,60.0
59d5e90a-633e-4dd3-85a8-6962892c973d,POL97346803,2022-04-23,3120.23,1241.03,1879.2,153.82
85ce45d1-98fb-4129-be56-a30a9cffbcf2,POL75542304,2022-12-29,5778.84,1895.45,3883.3900000000003,75.83
47e7341f-a39f-4186-8020-02b4c68c98c4,POL41186291,2023-11-26,2352.75,1073.03,1279.72,128.26
8cb98277-0ad0-4932-8e7a-bc5c67b46b0e,POL07749225,2021-01-07,1009.58,239.8,769.78,18.61
41e22be2-ed24-4bc1-9e4d-1f56c97258e2,POL15669949,2020-05-20,3973.56,690.73,3282.83,204.53
77b84457-8383-4c8c-8438-4b2bdbb8bf25,POL03593769,2020-02-06,2004.14,961.82,1042.3200000000002,101.08
c34b768b-8d06-4f97-897a-ebbb0c6236f9,POL39346985,2019-03-01,898.76,382.14,516.62,87.79
17bb8a93-1dc7-40df-bac0-af7a3bd2f2c7,POL70108396,2019-05-25,610.35,74.1,536.25,41.79
0040ee9a-84b7-409d-98af-fec811004167,POL67303323,2020-03-30,1125.19,186.02,939.1700000000001,64.93
cd53d468-c7ef-4049-8347-6755483333ac,POL33801451,2019-12-10,4522.28,1287.46,3234.8199999999997,309.59
08706d2d-482a-451a-9ce6-19608888e995,POL21826749,2022-06-17,4960.62,928.89,4031.73,201.32
98dedbf4-c355-457e-a38a-e278df3bf896,POL96819465,2024-06-09,4799.77,2213.75,2586.0200000000004,332.4
6c5d0d37-17ee-47da-8c47-5e270d635a90,POL75131205,2021-05-12,5281.56,844.62,4436.9400000000005,355.88
3911771d-99e2-4746-8439-e6c8207a3c03,POL18989396,2025-10-30,9588.24,1649.11,7939.13,394.0
cf0ca19f-1688-4d37-b831-1ff54d1afd9f,POL48309343,2021-09-14,4442.71,946.46,3496.25,392.45
b9eaed21-971f-43fc-aac8-b89e8a483e12,POL03593769,2020-05-03,1679.45,461.71,1217.74,145.51
edf3966a-0220-4d96-9666-ea66a837573c,POL44274282,2021-12-14,5439.66,1667.47,3772.1899999999996,242.84
9ecee4a1-7afa-42a5-9ae8-514dcb6d01fd,POL64771312,2025-01-01,2777.81,1098.16,1679.6499999999999,143.65
20e55783-871f-424e-8a8e-49526c6af812,POL97346803,2025-02-17,7741.23,2105.97,5635.26,695.62
c4bce357-eace-4d3e-9b1c-4bf26846478e,POL28130297,2023-11-15,7251.76,2777.39,4474.370000000001,171.97
b45fbd4f-1706-45bc-a290-b146fdb56039,POL20924950,2024-06-03,1571.64,432.16,1139.48,87.75
79dd0d4d-4192-4cff-bb62-b88ae9807f49,POL51833855,2025-03-22,6976.09,3173.01,3803.08,132.09
6d3ac6e3-8456-434a-aca7-884909f1edb3,POL59420814,2020-03-05,3596.87,703.45,2893.42,194.64
9d01e5f2-33e5-4123-b441-4d5182e8d7a5,POL05026476,2025-06-02,7327.58,1998.43,5329.15,589.5
2f3af428-8355-4189-86ab-dc5028600c89,POL19070855,2025-10-07,4492.75,2142.56,2350.19,345.43
ea75c50b-7d54-44cd-8905-86120f70e344,POL04638077,2020-03-20,7486.73,3106.95,4379.78,251.84
4b35ddea-3535-499b-8903-ec0d72d77629,POL30395942,2018-04-28,4908.84,1003.44,3905.4,474.17
ac8edabb-853b-4294-b18c-93a447fad5eb,POL91178975,2021-02-02,7839.48,2130.76,5708.719999999999,300.74
b78ce71b-d5fb-4619-9a15-2bf01b10716d,POL71312103,2018-06-02,6499.8,839.08,5660.72,541.64
f2c455c7-fa12-411a-93dc-155c3fff4b07,POL18460253,2022-11-28,1993.52,480.74,1512.78,180.38
47c8be63-fdce-4eec-815f-4b8176f1c714,POL77206330,2024-07-12,2821.51,909.28,1912.2300000000002,102.59
cb34e6b2-625b-4663-9d2f-690b1a0c7f84,POL67461037,2018-02-16,6857.99,2319.51,4538.48,638.17
06828edf-f6ba-4894-b7dd-6f57a34696a4,POL72233930,2022-08-15,771.58,154.75,616.83,36.22
d839c65e-8dd2-4e6d-8850-136cb44f3478,POL20932317,2022-01-24,9956.81,4272.07,5684.74,541.86
c997b7dd-61fb-420f-b285-ba21362cedf0,POL74914537,2025-07-03,4931.48,855.25,4076.2299999999996,241.11
15c9be0a-1a08-4a81-af91-2c0763fc5ee3,POL89718140,2020-03-17,4557.97,1444.25,3113.7200000000003,153.18
5053ad15-807d-45b5-8525-5a6666704dfe,POL89577996,2025-09-01,789.07,143.47,645.6,55.59
eb983bce-b5b5-401b-828f-8ed213d0f8da,POL59364702,2021-07-01,8217.2,1217.29,6999.910000000001,443.96
8f1627ea-351a-446e-b88e-571352e22856,POL30473052,2024-02-08,9906.13,4931.2,4974.929999999999,821.48
9c2f2d88-4fa9-4256-8102-5fdfcaa8835b,POL76668032,2020-07-06,7544.85,2193.02,5351.83,732.45
a1b22f0b-1a75-4a6b-90c0-69b0f03dc0f4,POL93698314,2024-03-20,9795.68,3061.36,6734.32,255.13
fb7d1d37-21cd-4fa1-a640-91a84a300ffe,POL64771312,2025-10-09,8900.9,4369.7,4531.2,162.08
4602fdd6-224f-448f-bc43-9e7c6d76fd0a,POL86139515,2023-11-16,542.31,156.78,385.53,34.28
b3b49fdd-d783-48fd-82ea-1d8a22e671ce,POL11271238,2024-11-06,3560.31,1265.79,2294.52,269.71
6b0840fb-f837-4580-9b07-9ce2a68d9469,POL12066375,2025-09-23,2606.48,1138.41,1468.07,169.53
2dd5a8ee-e0c0-4b1d-980b-44344907d5e1,POL74986118,2024-07-11,9549.08,2828.18,6720.9,158.53
b6b15680-7241-4a7b-88e7-ade3c58ed343,POL12894818,2018-10-01,9082.5,973.17,8109.33,704.73
6d16f929-6f9f-446c-a8a8-14bb5070baff,POL22047230,2024-12-20,7500.1,1446.42,6053.68,139.61
c2fe8418-26d2-419b-a659-abff38908cb7,POL66002756,2018-07-21,5469.93,1031.91,4438.02,336.19
3570fe6d-a80a-46cb-8d22-7bfe8a3bad1d,POL81158258,2020-07-20,8962.2,4274.72,4687.4800000000005,639.12
970578d9-2dd0-438f-b002-aaa1a5c9a57e,POL14505793,2021-07-25,4659.45,1522.89,3136.5599999999995,76.91
043a89cd-3529-4e1e-b597-d3f5b93dff23,POL97972015,2021-03-30,5881.45,2885.42,2996.0299999999997,447.53
e03b41b2-79e3-4b41-9193-6bf8700906b0,POL57005503,2021-03-25,8366.99,1004.97,7362.0199999999995,290.03
4f967c85-2680-462e-b32a-e768109ed18b,POL98220554,2021-10-21,6247.36,925.48,5321.879999999999,593.09
a742dc98-4120-45a0-803c-4ba4df577e13,POL59301791,2020-10-19,2730.13,285.05,2445.08,164.73
69b56166-a8ee-4bfe-9a33-35ef45a0eef6,POL87464010,2024-06-24,7300.33,1366.48,5933.85,249.4
24daf09d-be70-4f36-97d1-61d52d43d9fc,POL92528988,2024-04-16,1395.21,632.5,762.71,77.16
e6ee9dc2-6e4d-4916-9395-6e1e234e4bc6,POL02785726,2025-02-07,7634.57,1318.26,6316.3099999999995,136.94
331970ef-5bba-4330-b16f-c818aac4c86e,POL12357488,2019-08-06,3984.61,849.17,3135.44,208.96
0019260f-f282-427e-8b11-5b7d316f3dc2,POL74759821,2021-08-05,1280.93,397.6,883.33,86.45
92be4ed1-32a9-497a-96fc-803716ff0f79,POL23041889,2021-06-14,2867.49,1425.21,1442.2799999999997,127.4
c6538100-80a9-479c-9f98-7f3627b06bec,POL13772582,2023-07-17,8596.99,2000.46,6596.53,127.89
cb22dcd2-6309-4aa5-becc-a583a9499d0c,POL73492184,2021-03-23,6427.48,1570.46,4857.0199999999995,249.42
96fb052b-0946-45db-9714-6b4120c3511b,POL38589371,2024-05-12,6414.9,1910.41,4504.49,245.32
504bcc5c-94ad-43eb-a752-bffa605375d4,POL29826283,2019-12-08,6147.97,1700.42,4447.55,135.22
8ae82f65-2b0f-45c0-a3d8-599db5650f98,POL94224919,2018-09-26,4155.26,1311.04,2844.2200000000003,319.75
f0190ef4-4350-4b9a-a7ee-eea321b98df8,POL45861579,2023-09-19,5484.61,2235.59,3249.0199999999995,403.25
9bddaabc-b79b-44d4-b120-19abe5d98980,POL48056600,2018-07-26,1038.49,491.89,546.6,83.22
7a2f029c-6e82-4f54-b9b4-b1e93a507676,POL63314292,2022-10-12,4313.94,924.5,3389.4399999999996,52.82
15321518-b829-4dd0-978f-90e1e4bfc4a1,POL48241601,2019-05-07,9822.83,1591.11,8231.72,957.0
00215043-0cb8-4652-a596-9d4846b9388e,POL08369416,2024-04-14,8408.49,1228.82,7179.67,346.88
13745c6a-463b-4421-89dc-572d5af0376c,POL08950221,2024-01-03,2600.19,300.15,2300.04,239.1
d51810d4-fd42-4001-882a-12e45a1f4188,POL69146049,2019-08-06,3065.26,1053.16,2012.1000000000001,147.2
309277c4-bd6b-4394-a8ca-c9b8aef87c9e,POL67461037,2025-06-29,5168.76,1694.44,3474.32,251.31
4c15748f-a9eb-4783-abd3-d4a7b55e6777,POL57931857,2025-12-24,6991.89,2984.54,4007.3500000000004,316.74
19213284-7dc8-4da2-9f38-2c3ca563b205,POL63702001,2021-12-30,7154.67,3213.13,3941.54,228.37
9d4faf9b-a54f-4135-9954-d46f4ea1519a,POL02631630,2025-06-10,5309.9,2007.91,3301.99,519.44
011739b4-fc44-4569-97e2-b4745d710383,POL61039668,2023-10-02,7069.76,2883.65,4186.110000000001,676.72
2de12a94-e47b-4b0a-b095-015557dbeb47,POL15669949,2025-09-27,2362.83,578.14,1784.69,71.33
99dedea3-9dbe-4739-ba71-fe29ec42c8be,POL77109905,2021-07-21,8233.64,3705.92,4527.719999999999,132.94
f186e31f-ff16-44b8-b6d9-dafd143f5579,POL97748998,2019-04-20,5170.48,1656.56,3513.9199999999996,387.43
69b1a9f2-ac25-4cad-b8c1-a3935a643a78,POL27485640,2019-11-30,5504.57,1533.35,3971.22,73.03
f7fda149-6181-45d3-a494-b575fe93cd7d,POL90190292,2018-03-02,5469.15,855.75,4613.4,252.69
a32c2a3b-1483-4611-817f-4fe0539a41a7,POL10324873,2021-06-13,2003.47,775.88,1227.5900000000001,102.88
d2be86bc-ebf5-414f-9ee3-bb5a24eafcc9,POL21954304,2020-04-29,632.33,94.59,537.74,28.8
164d1b69-3a54-42fc-8f26-0b9a083aaf2d,POL71444319,2019-08-23,3227.44,1406.23,1821.21,252.22
f287be4a-8a87-4990-952b-c1665fa5d72d,POL05702373,2024-09-08,4167.52,426.78,3740.7400000000007,152.16
7a01c337-a217-4177-b60e-5e41f6c9b67a,POL11120654,2021-10-25,5376.54,1458.88,3917.66,176.44
2fd43244-5e65-4ab3-a73f-840549c8ed28,POL65670016,2023-08-31,868.21,376.73,491.48,82.4
